,EQ_ID,Lon,Lat,Depth,Mag
18561,010323,-74.22649,-43.03661,27.93,8.1
18562,010324,-72.90385,-36.69212,38.55,8.2
18563,010325,-74.34277,-39.43474,15.12,8.4
18564,010326,-71.21445,-23.71397,10.64,8.5
18565,010327,-71.37349,-30.75223,41.67,8.3
18566,010328,-71.34112,-32.68796,44.75,8.4
18567,010330,-74.24465,-41.40217,21.42,8.4
18568,010331,-71.52594,-29.37147,27.75,8.4
18569,010332,-71.00196,-28.39086,36.94,8.3
18570,010333,-71.16142,-24.30898,15.37,8.3
18571,010334,-71.14416,-28.97647,39.0,8.3
18572,010336,-69.78767,-23.47913,53.3,8.4
18573,010337,-73.45049,-39.22,37.93,8.2
18574,010339,-72.68788,-36.68114,45.45,8.1
18575,010340,-73.88642,-37.50312,18.94,8.5
18576,010341,-73.71711,-38.98282,28.42,8.2
18577,010342,-73.36619,-34.52263,6.28,8.4
18578,010343,-73.87521,-41.72063,33.0,8.6
18579,010344,-73.35027,-39.36339,42.61,8.0
18580,010345,-73.95585,-38.74581,21.66,8.2
18581,010346,-71.29412,-33.87225,52.81,8.5
18582,010347,-71.75256,-29.87949,22.85,8.5
18583,010348,-70.63956,-27.742,45.12,8.4
18584,010349,-70.83276,-27.97406,38.89,8.4
18585,010350,-71.6446,-32.98247,33.02,8.4
18586,010351,-72.66702,-36.27419,42.19,8.7
18587,010352,-70.37256,-26.88164,50.41,8.5
18588,010353,-73.57251,-39.80653,36.95,8.2
18589,010354,-73.07018,-34.03456,6.27,8.5
18590,010355,-70.35464,-21.13089,31.38,8.4
18591,010356,-71.13902,-19.3256,21.13,8.5
18592,010357,-70.91454,-23.0432,17.54,8.5
18593,010358,-71.78984,-32.69944,27.54,8.3
18594,010359,-70.03371,-25.03801,53.29,8.3
18595,010360,-70.57739,-19.24679,39.57,8.3
18596,010361,-71.32157,-28.06193,22.03,8.5
18597,010362,-72.3534,-33.55968,15.47,8.3
18598,010363,-73.74112,-40.85817,33.29,8.4
18599,010364,-72.41033,-30.85566,8.48,8.4
18600,010365,-72.75797,-34.36132,14.84,8.5
18601,010366,-74.33078,-39.19036,14.7,8.3
18602,010367,-72.90143,-34.90967,17.6,8.3
18603,010368,-72.10049,-31.80232,17.42,8.4
18604,010369,-73.84255,-39.23906,26.17,8.3
18605,010370,-73.42222,-39.91321,42.91,8.2
18606,010371,-73.28754,-38.7016,39.03,8.3
18607,010372,-71.04287,-29.94114,52.96,8.5
18608,010373,-72.41774,-35.78002,42.8,8.3
18609,010374,-71.01308,-24.34721,19.09,8.2
18610,010375,-70.65212,-23.74559,25.9,8.3
18611,010376,-70.83276,-27.97406,38.89,8.3
18612,010377,-72.13879,-32.70657,17.58,8.6
18613,010378,-70.13772,-19.7265,49.95,8.2
18614,010379,-70.32903,-20.87283,33.2,8.4
18615,010380,-73.66812,-39.36886,31.81,8.5
18616,010382,-73.38341,-40.27435,45.24,8.5
18617,010383,-70.29723,-24.15383,38.73,8.1
18618,010384,-70.04956,-21.51939,41.9,8.7
18619,010385,-72.91439,-37.87495,44.77,8.2
18620,010386,-71.07652,-27.62704,26.06,8.4
18621,010387,-72.25198,-32.03292,13.92,8.3
18622,010388,-71.83511,-31.50381,24.66,8.5
18623,010389,-74.56601,-38.05531,7.32,8.2
18624,010390,-70.70836,-27.4396,39.02,8.2
18625,010391,-71.93314,-35.37339,52.58,8.5
18626,010392,-71.07307,-22.54247,11.96,8.5
18627,010393,-72.53734,-34.08046,15.97,8.3
18628,010394,-73.16444,-35.65742,21.07,8.2
18629,010395,-72.86595,-36.35398,37.01,8.2
18630,010396,-71.16276,-24.40432,15.7,8.5
18631,010397,-74.83951,-40.71532,9.64,8.4
18632,010398,-73.66422,-39.61836,33.12,8.3
18633,010399,-71.94527,-32.76083,22.89,8.5
18634,010400,-71.16659,-29.20489,40.83,8.4
18635,010401,-74.12562,-42.13308,27.55,8.4
18636,010402,-70.4714,-19.21353,44.11,8.1
18637,010403,-70.55374,-21.5829,24.42,8.3
18638,010404,-72.47671,-31.10294,6.86,8.4
18639,010405,-71.6574,-31.10753,30.18,8.6
18640,010406,-71.87464,-31.03541,22.5,8.5
18641,010407,-70.35464,-21.13089,31.38,8.5
18642,010408,-73.14142,-37.07649,33.51,8.3
18643,010409,-74.38877,-42.27154,21.24,8.2
18644,010410,-70.35464,-21.13089,31.38,8.5
18645,010411,-71.94113,-33.62602,26.02,8.3
18646,010412,-73.21975,-35.92753,23.1,8.3
18647,010414,-73.93763,-42.06872,33.04,8.4
18648,010415,-71.8025,-33.08978,27.79,8.2
18649,010416,-71.61129,-30.40503,29.93,8.3
18650,010417,-70.62248,-26.63901,37.0,8.3
18651,010418,-71.67941,-27.75374,13.06,8.5
18652,010419,-70.58933,-27.94035,49.67,8.4
18653,010420,-72.9704,-33.88186,6.53,8.2
18654,010421,-73.82434,-35.63272,7.0,8.1
18655,010422,-73.44327,-41.23514,45.42,8.5
18656,010423,-74.29224,-43.09594,26.04,8.2
18657,010424,-73.83611,-37.33807,19.32,8.5
18658,010425,-72.097,-33.77641,22.83,8.4
18659,010426,-70.31857,-23.85253,36.47,8.3
18660,010427,-74.75183,-40.02917,9.81,8.2
18661,010428,-73.93763,-42.06872,33.04,8.5
18662,010429,-73.85865,-43.06326,41.44,8.3
18663,010430,-71.04058,-22.83122,13.66,8.4
18664,010431,-74.00935,-36.9962,14.99,8.2
18665,010432,-71.37826,-27.02603,15.51,8.5
18666,010433,-70.55026,-24.6852,33.28,8.4
18667,010434,-71.85636,-34.37899,37.32,8.3
18668,010435,-73.3882,-38.43176,33.9,8.3
18669,010436,-70.74592,-23.13075,21.66,8.3
18670,010437,-73.13893,-37.77713,36.8,8.3
18671,010438,-70.33907,-26.97796,52.73,8.5
18672,010439,-70.59411,-24.58541,31.41,8.4
18673,010440,-72.48682,-35.98533,43.99,8.4
18674,010441,-71.18528,-20.34541,11.0,8.3
18675,010442,-71.76194,-28.84317,17.43,8.2
18676,010443,-73.79857,-37.67839,21.06,8.3
18677,010444,-71.50758,-30.10379,32.78,8.4
18678,010445,-71.18562,-27.80105,23.96,8.5
18679,010446,-70.31452,-21.63898,31.87,8.6
18680,010447,-73.09567,-36.46894,31.46,8.2
18681,010448,-70.97521,-24.87214,21.64,8.4
18682,010449,-71.46355,-32.31679,39.51,8.1
18683,010450,-70.76398,-23.72324,22.86,8.3
18684,010451,-72.37589,-34.48818,23.11,8.1
18685,010452,-72.66953,-35.53822,30.95,8.3
18686,010453,-71.98835,-33.45642,23.68,8.3
18687,010454,-73.50683,-34.92014,7.59,8.2
18688,010455,-71.84998,-32.97082,26.01,8.5
18689,010456,-74.35619,-42.10601,21.47,8.6
18690,010457,-70.81218,-23.48094,20.92,8.5
18691,010458,-74.19862,-36.51288,7.83,8.3
18692,010459,-70.71376,-24.57447,27.78,8.4
18693,010460,-70.86072,-20.5134,18.79,8.3
18694,010461,-73.30046,-36.48425,26.38,8.3
18695,010462,-73.04611,-37.53515,38.29,8.4
18696,010463,-74.02442,-38.09361,18.11,8.6
18697,010465,-71.61234,-31.38797,32.62,8.3
18698,010466,-71.14636,-18.28291,39.82,8.3
18699,010467,-73.6419,-37.12231,22.16,8.2
18700,010468,-73.79367,-40.95011,31.9,8.3
18701,010469,-71.69285,-33.50937,33.32,8.3
18702,010470,-74.50165,-39.83141,13.18,8.6
18703,010471,-71.48909,-33.05022,39.15,8.4
18704,010473,-71.27775,-18.1806,38.36,8.3
18705,010474,-72.58571,-32.70539,7.0,8.4
18706,010475,-71.72014,-32.36886,29.7,8.5
18707,010476,-70.93466,-21.99857,15.43,8.6
18708,010477,-72.7844,-34.44714,15.22,8.5
18709,010478,-70.82241,-21.62722,17.94,8.6
18710,010479,-73.7912,-38.12907,22.84,8.2
18711,010480,-73.79543,-39.49979,28.52,8.4
18712,010481,-70.89261,-24.63439,23.07,8.4
18713,010482,-70.60701,-22.00998,22.97,8.1
18714,010483,-71.10221,-24.5828,17.88,8.3
18715,010484,-72.9704,-33.88186,6.53,8.3
18716,010485,-70.86043,-18.38803,47.13,8.5
18717,010486,-71.72837,-34.02841,37.1,8.5
18718,010487,-73.84925,-38.03305,21.29,8.7
18719,010488,-74.35424,-40.10936,16.29,8.3
18720,010489,-71.33838,-28.48764,25.63,8.3
18721,010490,-69.99383,-23.24386,45.16,8.4
18722,010491,-71.57055,-30.65759,32.5,8.3
18723,010492,-70.86747,-27.24735,30.86,8.3
18724,010493,-74.11776,-38.46736,17.36,8.5
18725,010494,-70.96154,-19.79469,21.03,8.3
18726,010495,-73.295,-40.59547,49.32,8.3
18727,010496,-73.36613,-40.96884,47.25,8.2
18728,010497,-72.00794,-33.76897,25.16,8.4
18729,010498,-73.363,-38.25925,33.47,8.3
18730,010499,-71.29312,-27.24046,18.18,8.2
18731,010500,-73.43724,-37.11584,26.37,8.3
18732,010501,-70.85137,-19.051,33.15,8.5
18733,010502,-72.07838,-31.64683,17.79,8.3
18734,010503,-74.16849,-39.32958,18.44,8.1
18735,010504,-71.63752,-32.79708,33.0,8.5
18736,010505,-70.28643,-19.85375,42.41,8.5
18737,010506,-71.54558,-30.00365,30.74,8.5
18738,010507,-71.1368,-24.97208,17.95,8.3
18739,010508,-73.03113,-35.75379,25.18,8.6
18740,010509,-73.79857,-37.67839,21.06,8.3
18741,010511,-71.13099,-26.63817,19.19,8.4
18742,010512,-69.92378,-21.78571,46.57,8.4
18743,010513,-72.03372,-34.73466,36.67,8.4
18744,010514,-73.3882,-38.43176,33.9,8.2
18745,010515,-70.07927,-21.66191,40.56,8.3
18746,010516,-72.55508,-32.16713,6.83,8.2
18747,010517,-74.11211,-39.99589,21.33,8.4
18748,010518,-73.29062,-37.6722,32.14,8.2
18749,010519,-70.13839,-20.60956,41.82,8.5
18750,010520,-70.88679,-19.37348,27.36,8.4
18751,010521,-70.35464,-21.13089,31.38,8.6
18752,010522,-74.17921,-37.17228,12.09,8.3
18753,010523,-70.91955,-23.66417,18.94,8.4
18754,010525,-73.29457,-37.83238,32.79,8.3
18755,010526,-71.94627,-18.78714,10.62,8.3
18756,010527,-70.35409,-23.21573,32.76,8.4
18757,010528,-73.59402,-37.99148,26.45,8.5
18758,010529,-74.46147,-38.41103,10.37,8.3
18759,010530,-72.94892,-36.93898,38.54,8.5
18760,010531,-70.47193,-21.57775,26.85,8.3
18761,010532,-71.5006,-33.23941,39.25,8.3
18762,010533,-71.15633,-25.25376,17.79,8.3
18763,010534,-71.23613,-27.16399,18.92,8.3
18764,010535,-71.43911,-28.02768,18.98,8.4
18765,010536,-71.2382,-18.27429,36.96,8.4
18766,010537,-69.78273,-22.53516,51.81,8.2
18767,010538,-70.71376,-24.57447,27.78,8.3
18768,010539,-70.95152,-25.17819,22.83,8.2
18769,010540,-72.06017,-32.08387,18.97,8.3
18770,010541,-70.52724,-18.96589,46.48,8.3
18771,010542,-71.06777,-21.45222,11.36,8.3
18772,010543,-72.00794,-33.76897,25.16,8.2
18773,010544,-73.85204,-39.34012,26.29,8.4
18774,010545,-73.6244,-39.45332,33.64,8.3
18775,010546,-74.06512,-38.27681,17.89,8.5
18776,010547,-70.44482,-22.31187,27.82,8.4
18777,010548,-70.60551,-19.74573,31.92,8.6
18778,010549,-72.8537,-35.20488,21.44,8.4
18779,010550,-71.50304,-26.66779,10.61,8.6
18780,010551,-74.95612,-39.59739,5.51,8.5
18781,010552,-73.27161,-40.25803,49.92,8.5
18782,010553,-72.97787,-35.66235,25.16,8.3
18783,010554,-72.31264,-33.24083,14.73,8.6
18784,010555,-71.46328,-26.50593,11.06,8.3
18785,010556,-71.76194,-28.84317,17.43,8.4
18786,010557,-71.25388,-24.26639,12.03,8.4
18787,010558,-71.32157,-28.06193,22.03,8.5
18788,010559,-72.23964,-32.92063,15.46,8.6
18789,010560,-71.06679,-19.06707,26.19,8.5
18790,010561,-74.69584,-39.3457,8.79,8.4
18791,010562,-71.42628,-31.46526,40.79,8.4
18792,010563,-70.67898,-26.10337,32.34,8.3
18793,010564,-73.76018,-38.86935,26.76,8.5
18794,010565,-71.99743,-29.53154,14.96,8.4
18795,010566,-71.424,-27.75985,18.03,8.3
18796,010567,-72.94551,-37.58919,41.84,8.3
18797,010568,-74.45328,-41.25235,16.46,8.2
18798,010570,-71.45091,-26.1393,10.65,8.2
18799,010571,-74.42851,-39.027,12.49,8.3
18800,010572,-71.14914,-28.53357,32.93,8.5
18801,010574,-73.77125,-42.26244,40.18,8.4
18802,010575,-71.76259,-31.29425,26.55,8.3
18803,010576,-71.06007,-28.56199,36.87,8.3
18804,010577,-70.98958,-20.84818,14.3,8.3
18805,010578,-72.85178,-34.2753,12.44,8.2
18806,010579,-70.97574,-28.03981,33.59,8.3
18807,010580,-74.69136,-39.59505,9.6,8.2
18808,010581,-73.74112,-40.85817,33.29,8.2
18809,010583,-71.52403,-31.90655,36.89,8.4
18810,010584,-70.51255,-21.07506,26.37,8.5
18811,010585,-72.09411,-32.62606,18.67,8.1
18812,010586,-71.73757,-33.67454,33.02,8.2
18813,010587,-72.73029,-34.53033,16.85,8.5
18814,010588,-71.6574,-31.10753,30.18,8.4
18815,010589,-70.52211,-25.20545,36.4,8.6
18816,010590,-71.6421,-28.05192,15.28,8.5
18817,010591,-70.7503,-18.59607,45.94,8.4
18818,010592,-70.7108,-19.4804,31.52,8.4
18819,010593,-70.2987,-21.21037,33.15,8.1
18820,010594,-71.36679,-33.44828,45.77,8.2
18821,010595,-71.62648,-18.91007,15.75,8.4
18822,010597,-74.43685,-39.18173,12.74,8.5
18823,010598,-74.21971,-38.45666,15.25,8.5
18824,010599,-70.97646,-21.24734,14.25,8.3
18825,010600,-71.61128,-31.72715,33.16,8.5
18826,010601,-73.88326,-40.05053,27.45,8.4
18827,010602,-70.17869,-21.76486,36.59,8.2
18828,010603,-71.1317,-19.73419,17.69,8.3
18829,010604,-71.41723,-34.25032,52.82,8.3
18830,010605,-70.34723,-21.29154,31.27,8.5
18831,010606,-74.19862,-36.51288,7.83,8.4
18832,010607,-70.32433,-23.30501,34.01,8.4
18833,010608,-71.04775,-24.51068,18.86,8.3
18834,010609,-71.8232,-29.46659,19.07,8.5
18835,010610,-69.95224,-21.69094,45.55,8.2
18836,010611,-71.06167,-27.25991,24.12,8.3
18837,010612,-73.77316,-37.49363,20.95,8.4
18838,010613,-73.13303,-38.1298,39.34,8.2
18839,010614,-73.48611,-41.43091,44.88,8.5
18840,010615,-73.73502,-42.47335,42.97,8.2
18841,010616,-71.42997,-31.65223,40.77,8.4
18842,010617,-70.98129,-28.93094,45.6,8.3
18843,010618,-71.98835,-33.45642,23.68,8.4
18844,010619,-74.12048,-42.68785,30.31,8.4
18845,010621,-74.35619,-42.10601,21.47,8.4
18846,010622,-71.58733,-33.50586,37.23,8.3
18847,010624,-73.26229,-35.30104,15.8,8.3
18848,010625,-70.32253,-24.9059,42.13,8.4
18849,010626,-70.28643,-19.85375,42.41,8.4
18850,010627,-70.59849,-26.45923,37.02,8.6
18851,010628,-71.64826,-32.27059,32.29,8.5
18852,010629,-74.15042,-38.96155,17.89,8.4
18853,010630,-70.70937,-20.56185,22.43,8.3
18854,010631,-70.59411,-24.58541,31.41,8.4
18855,010632,-71.76468,-33.58296,31.34,8.3
18856,010633,-72.03342,-33.36518,22.04,8.4
18857,010634,-71.93598,-31.92302,22.32,8.3
18858,010635,-70.8833,-28.14854,38.81,8.3
18859,010636,-71.6931,-28.24442,15.23,8.4
18860,010637,-74.91149,-39.7138,6.56,8.5
18861,010638,-70.96796,-23.59438,17.71,8.4
18862,010639,-72.91666,-36.17436,33.53,8.3
18863,010640,-74.1314,-41.85674,26.1,8.3
18864,010641,-70.879,-20.60158,18.03,8.2
18865,010642,-70.52388,-20.52789,28.27,8.3
18866,010643,-71.21677,-31.1053,50.41,8.5
18867,010644,-72.53031,-31.62629,6.71,8.1
18868,010645,-73.79523,-39.06224,26.69,8.3
18869,010646,-72.29154,-32.72509,13.85,8.2
18870,010647,-73.44247,-37.36613,27.29,8.5
18871,010648,-70.52211,-25.20545,36.4,8.3
18872,010649,-71.72837,-34.02841,37.1,8.3
18873,010650,-71.45091,-26.1393,10.65,8.4
18874,010651,-74.01533,-39.91307,23.61,8.5
18875,010652,-71.01751,-26.97573,23.91,8.5
18876,010653,-70.92782,-20.15861,19.17,8.4
18877,010654,-74.09125,-39.63425,21.05,8.4
18878,010655,-69.8213,-23.39533,51.83,8.5
18879,010656,-73.40558,-37.28461,27.78,8.4
18880,010657,-73.73997,-42.15379,40.56,8.3
18881,010658,-71.52433,-18.0949,33.17,8.4
18882,010659,-70.00463,-23.06939,44.26,8.3
18883,010660,-74.16721,-42.29695,27.15,8.5
18884,010662,-73.363,-38.25925,33.47,8.4
18885,010663,-72.45078,-33.63943,14.02,8.3
18886,010664,-71.28489,-25.65586,14.76,8.5
18887,010665,-71.27871,-18.69354,26.21,8.4
18888,010666,-71.57821,-27.88285,15.79,8.2
18889,010667,-73.66221,-41.4834,38.78,8.3
18890,010668,-74.0106,-39.54499,22.81,8.2
18891,010669,-70.36053,-20.52211,33.89,8.2
18892,010670,-70.1409,-23.64932,41.5,8.4
18893,010671,-74.4771,-42.26739,19.04,8.4
18894,010672,-71.46021,-32.50776,39.72,8.4
18895,010673,-70.56028,-26.1121,37.11,8.4
18896,010674,-71.0891,-23.45521,14.18,8.3
18897,010675,-72.91666,-36.17436,33.53,8.2
18898,010676,-71.63447,-28.47514,17.84,8.3
18899,010677,-73.06084,-35.51389,21.34,8.3
18900,010678,-73.79367,-40.95011,31.9,8.4
18901,010679,-70.12908,-22.38941,38.43,8.2
18902,010680,-74.12633,-38.64817,17.65,8.3
18903,010681,-71.26483,-29.50447,39.4,8.4
18904,010682,-74.83349,-39.05898,5.42,8.4
18905,010683,-70.28445,-20.51874,36.75,8.2
18906,010684,-71.46973,-19.60262,9.02,8.6
18907,010685,-72.11388,-34.69444,33.35,8.6
18908,010686,-70.60974,-24.75976,31.71,8.4
18909,010687,-73.45585,-37.53283,27.63,8.3
18910,010688,-70.8139,-24.98096,26.31,8.5
18911,010689,-70.23415,-23.61777,38.2,8.2
18912,010690,-71.89142,-34.92779,45.33,8.3
18913,010691,-70.32661,-26.5155,49.86,8.2
18914,010692,-73.96506,-40.72596,26.21,8.1
18915,010693,-71.85636,-34.37899,37.32,8.4
18916,010694,-70.19075,-22.6097,36.51,8.0
18917,010695,-74.54155,-41.32506,15.19,8.4
18918,010696,-70.59821,-25.03675,33.21,8.4
18919,010697,-71.14617,-32.82326,53.34,8.4
18920,010698,-71.04673,-20.24849,15.83,8.3
18921,010699,-71.30829,-27.50517,18.9,8.3
18922,010700,-71.79107,-27.48014,8.49,8.1
18923,010701,-71.63889,-32.09671,32.5,8.6
18924,010702,-71.65859,-29.31583,22.95,8.3
18925,010703,-73.32826,-35.45858,16.17,8.4
18926,010704,-74.09033,-38.89754,19.07,8.3
18927,010705,-71.35714,-25.7094,12.75,8.2
18928,010706,-71.14537,-20.78582,9.31,8.3
18929,010707,-70.56615,-19.49742,36.27,8.2
18930,010708,-71.58473,-26.75385,8.62,8.2
18931,010709,-72.39861,-34.38671,21.35,8.1
18932,010710,-72.20418,-35.43385,43.58,8.3
18933,010711,-71.18528,-20.34541,11.0,8.4
18934,010712,-74.60977,-40.15477,12.19,8.5
18935,010713,-72.90385,-36.69212,38.55,8.3
18936,010714,-71.62514,-19.21869,11.11,8.3
18937,010715,-73.06445,-34.18602,7.92,8.3
18938,010716,-73.90015,-39.94858,26.73,8.3
18939,010717,-70.31605,-21.80941,31.71,8.2
18940,010718,-71.11727,-25.75488,18.49,8.3
18941,010719,-70.72086,-24.09406,25.44,8.2
18942,010720,-71.2246,-27.9829,24.29,8.4
18943,010721,-71.20085,-33.35228,52.35,8.4
18944,010722,-71.2246,-27.9829,24.29,8.3
18945,010723,-71.02469,-29.82279,52.96,8.3
18946,010724,-70.82149,-26.33472,27.55,8.4
18947,010725,-74.09118,-36.86053,12.66,8.3
18948,010726,-71.76446,-30.58798,25.0,8.3
18949,010727,-70.83276,-27.97406,38.89,8.3
18950,010728,-73.56181,-42.54151,50.32,8.3
18951,010729,-73.98932,-40.56331,25.17,8.5
18952,010730,-71.62937,-18.24648,26.22,8.1
18953,010731,-72.50053,-34.26645,18.23,8.4
18954,010732,-72.60484,-36.34451,45.04,8.3
18955,010733,-71.40071,-24.84755,9.01,8.5
18956,010734,-71.9568,-28.16025,8.3,8.5
18957,010735,-73.52526,-41.62863,44.69,8.5
18958,010736,-72.47116,-34.56669,21.76,8.4
18959,010737,-72.11388,-34.69444,33.35,8.5
18960,010738,-71.52224,-26.90027,11.12,8.3
18961,010739,-73.73502,-42.47335,42.97,8.6
18962,010741,-74.6236,-37.97415,5.89,8.3
18963,010742,-73.1075,-38.84166,46.5,8.4
18964,010743,-71.18472,-18.73148,28.19,8.4
18965,010744,-73.90759,-40.80962,28.04,8.3
18966,010745,-71.37826,-27.02603,15.51,8.4
18967,010746,-73.89475,-39.56609,25.93,8.5
18968,010747,-73.67176,-41.19428,36.91,8.4
18969,010748,-71.23691,-19.64132,15.9,8.4
18970,010749,-72.99479,-36.33195,33.07,8.4
18971,010751,-71.46479,-19.51142,10.5,8.4
18972,010752,-70.87009,-19.14851,30.97,8.3
18973,010753,-73.32538,-37.98315,32.8,8.4
18974,010755,-73.60367,-40.48494,37.1,8.6
18975,010756,-71.86302,-33.56496,27.97,8.3
18976,010757,-74.66278,-38.62056,7.04,8.2
18977,010758,-71.02756,-27.44567,26.42,8.6
18978,010759,-70.4929,-25.67439,38.73,8.2
18979,010760,-74.19082,-39.20319,17.6,8.3
18980,010761,-72.24021,-35.28342,39.47,8.4
18981,010763,-73.76347,-40.06099,31.11,8.4
18982,010764,-74.15546,-39.42388,19.0,8.4
18983,010765,-74.06588,-42.9696,33.29,8.3
18984,010766,-71.63957,-31.90452,32.32,8.3
18985,010767,-71.46973,-19.60262,9.02,8.4
18986,010768,-74.25409,-41.8439,22.89,8.2
18987,010769,-73.26299,-37.91253,34.02,8.6
18988,010770,-71.55567,-30.48744,32.5,8.3
18989,010771,-70.28445,-20.51874,36.75,8.3
18990,010772,-72.1308,-29.63707,11.8,8.2
18991,010773,-74.33078,-39.19036,14.7,8.5
18992,010774,-70.76398,-23.72324,22.86,8.5
18993,010775,-71.4033,-26.92998,14.42,8.4
18994,010776,-70.60551,-19.74573,31.92,8.5
18995,010779,-70.68299,-25.63881,31.5,8.5
18996,010780,-70.26074,-23.7865,38.07,8.5
18997,010781,-74.21689,-40.17091,19.15,8.3
18998,010783,-74.18926,-42.47344,27.22,8.5
18999,010784,-70.84632,-19.90739,23.1,8.4
19000,010785,-74.35849,-37.40074,9.31,8.3
19001,010786,-70.48406,-24.90823,36.5,8.2
19002,010787,-71.19548,-19.17331,21.48,8.6
19003,010788,-71.41723,-34.25032,52.82,8.3
19004,010790,-71.77072,-34.3027,39.29,8.2
19005,010791,-71.75894,-18.46709,18.99,8.2
19006,010792,-71.95175,-32.94687,22.99,8.3
19007,010793,-74.56036,-41.17015,14.54,8.3
19008,010794,-73.89779,-43.58145,40.94,8.4
19009,010795,-71.95178,-31.75264,21.49,8.3
19010,010796,-70.73348,-28.0981,44.92,8.2
19011,010797,-70.4995,-23.51185,29.36,8.4
19012,010798,-70.41224,-23.54223,32.13,8.5
19013,010799,-70.83128,-25.69163,26.43,8.4
19014,010800,-71.54106,-18.25977,28.17,8.2
19015,010801,-74.46147,-38.41103,10.37,8.4
19016,010802,-73.48077,-37.19553,25.74,8.2
19017,010805,-70.31452,-21.63898,31.87,8.5
19018,010806,-74.08972,-37.89492,16.26,8.3
19019,010807,-73.79985,-35.7362,8.73,8.6
19020,010808,-71.07138,-29.25187,45.57,8.4
19021,010809,-71.66338,-29.88872,25.8,8.3
19022,010810,-71.16877,-28.18515,28.03,8.2
19023,010811,-73.33885,-38.61008,36.66,8.6
19024,010812,-70.70586,-22.47533,21.03,8.3
19025,010813,-71.32157,-28.06193,22.03,8.4
19026,010814,-73.60659,-36.89845,21.95,8.3
19027,010815,-72.56488,-35.15281,27.45,8.4
19028,010816,-71.94531,-29.72386,17.01,8.3
19029,010817,-70.97313,-26.8934,24.95,8.1
19030,010818,-74.48503,-40.50509,14.59,8.4
19031,010819,-71.45063,-25.80505,9.96,8.2
19032,010820,-73.91401,-41.07832,28.74,8.3
19033,010821,-74.19082,-39.20319,17.6,8.3
19034,010822,-72.97787,-35.66235,25.16,8.6
19035,010823,-71.50143,-28.5576,21.38,8.4
19036,010824,-71.40279,-30.30116,38.34,8.0
19037,010825,-72.37713,-31.93081,10.61,8.2
19038,010826,-70.07927,-21.66191,40.56,8.2
19039,010827,-72.77698,-35.70129,30.7,8.4
19040,010828,-73.89156,-41.44893,31.03,8.5
19041,010829,-70.49981,-26.02401,39.36,8.4
19042,010830,-71.69988,-34.60119,46.93,8.4
19043,010831,-70.10316,-22.30235,39.35,8.3
19044,010832,-70.03437,-21.90191,42.02,8.6
19045,010833,-73.29062,-37.6722,32.14,8.5
19046,010834,-73.36129,-38.77893,37.38,8.6
19047,010835,-73.07257,-36.38008,31.32,8.4
19048,010836,-73.46468,-39.38325,38.65,8.4
19049,010837,-71.29797,-29.42442,37.23,8.5
19050,010838,-70.39933,-20.6014,32.03,8.3
19051,010839,-69.81255,-22.28952,50.64,8.4
19052,010840,-71.16083,-30.21672,49.14,8.3
19053,010841,-71.66478,-31.30044,30.29,8.2
19054,010842,-71.65207,-33.17854,33.23,8.4
19055,010843,-73.21979,-37.31317,32.38,8.3
19056,010844,-73.93763,-42.06872,33.04,8.3
19057,010845,-70.74025,-20.39902,22.45,8.2
19058,010846,-73.60197,-38.63971,29.58,8.4
19059,010847,-71.61403,-18.06244,31.55,8.4
19060,010848,-72.48682,-35.98533,43.99,8.4
19061,010849,-70.66703,-21.35472,21.5,8.2
19062,010850,-70.9359,-25.34191,23.34,8.2
19063,010851,-70.99943,-19.63478,21.52,8.4
19064,010852,-70.3865,-26.31152,45.71,8.4
19065,010853,-72.48514,-32.49823,8.91,8.6
19066,010854,-71.49962,-27.3558,14.53,8.4
19067,010855,-72.4735,-35.21775,31.0,8.4
19068,010856,-71.71296,-32.19263,29.79,8.3
19069,010857,-71.67024,-27.65616,12.7,8.4
19070,010858,-73.96171,-38.02231,19.06,8.5
19071,010859,-70.89132,-19.83417,22.51,8.3
19072,010860,-71.69221,-29.24248,21.48,8.3
19073,010861,-73.75975,-39.17364,28.14,8.7
19074,010862,-70.5204,-18.68692,52.89,8.3
19075,010863,-73.85865,-43.06326,41.44,8.5
19076,010864,-70.9838,-19.53381,22.88,8.3
19077,010865,-72.19355,-31.74901,14.92,8.2
19078,010866,-72.80797,-38.18651,51.08,8.7
19079,010867,-70.87337,-22.45849,17.37,8.5
