,EQ_ID,Lon,Lat,Depth,Mag
22278,014563,-72.03437,-29.34017,13.32,8.8
22279,014564,-71.16276,-24.40432,15.7,8.9
22280,014565,-72.79944,-36.75509,42.24,8.6
22281,014567,-72.26252,-34.06132,21.23,8.6
22282,014568,-73.97798,-39.36496,23.11,8.6
22283,014569,-70.32433,-23.30501,34.01,8.7
22284,014570,-70.61378,-21.25635,23.05,8.7
22285,014571,-70.33098,-22.31186,31.36,8.6
22286,014572,-70.53048,-20.90339,26.31,8.7
22287,014574,-70.07732,-20.07378,48.59,8.8
22288,014575,-72.13224,-33.70387,21.37,8.5
22289,014576,-70.93859,-19.69205,22.55,8.7
22290,014577,-74.07317,-40.41341,22.85,8.5
22291,014578,-72.3534,-33.55968,15.47,8.4
22292,014579,-72.30225,-31.13948,11.21,8.6
22293,014580,-70.96853,-22.67849,15.5,8.6
22294,014581,-74.25517,-38.93047,15.62,8.7
22295,014582,-73.07465,-37.43319,36.94,8.4
22296,014583,-71.8232,-29.46659,19.07,8.7
22297,014584,-73.83251,-42.87229,41.66,8.6
22298,014585,-72.30195,-34.31584,22.9,8.6
22299,014586,-73.29062,-37.6722,32.14,8.7
22300,014587,-69.95189,-23.68956,48.27,8.6
22301,014589,-73.83611,-37.33807,19.32,8.5
22302,014590,-72.56818,-33.80737,13.05,8.7
22303,014591,-74.18145,-37.74153,14.0,8.7
22304,014592,-73.19292,-40.00347,52.97,8.6
22305,014593,-72.2983,-30.3531,9.33,8.7
22306,014594,-71.55564,-29.46156,27.3,8.6
22307,014595,-71.15684,-20.52563,10.32,8.7
22308,014596,-70.61378,-21.25635,23.05,8.6
22309,014597,-71.03354,-19.85663,18.89,8.8
22310,014598,-71.85186,-34.02141,32.71,8.7
22311,014599,-74.98332,-39.8629,5.95,8.8
22312,014600,-70.27319,-22.25354,33.23,8.8
22313,014602,-70.46638,-22.39334,27.27,8.8
22314,014603,-72.57297,-36.74437,50.04,8.6
22315,014605,-72.75797,-34.36132,14.84,8.7
22316,014607,-72.60484,-36.34451,45.04,8.5
22317,014609,-74.52384,-39.73595,12.6,8.6
22318,014610,-71.22975,-25.08618,15.72,8.5
22319,014611,-73.84194,-36.17766,12.58,8.5
22320,014613,-73.57281,-37.18917,23.78,8.6
22321,014614,-71.08926,-20.86114,11.04,8.8
22322,014616,-70.87993,-26.40527,25.73,8.6
22323,014617,-72.27324,-32.52642,13.97,8.8
22324,014618,-70.90371,-26.56809,25.58,8.6
22325,014619,-74.40271,-40.84352,16.38,8.6
22326,014620,-70.4736,-24.14515,32.97,8.7
22327,014621,-70.66518,-20.73908,22.91,8.6
22328,014622,-71.16463,-28.89654,37.08,8.9
22329,014623,-74.87042,-41.60352,10.93,8.6
22330,014624,-70.7665,-28.72619,52.31,8.7
22331,014625,-70.24644,-20.43481,38.76,8.7
22332,014626,-71.38018,-25.25829,11.09,8.7
22333,014627,-74.25517,-38.93047,15.62,8.7
22334,014628,-70.13747,-19.96723,47.17,8.8
22335,014629,-70.05278,-22.69252,41.62,8.6
22336,014630,-71.60618,-30.23414,29.48,8.7
22337,014631,-71.21445,-23.71397,10.64,8.5
22338,014632,-69.96383,-23.44022,46.88,8.7
22339,014633,-72.82816,-36.52224,39.67,8.5
22340,014634,-74.12634,-43.05254,31.37,8.6
22341,014635,-70.89132,-19.83417,22.51,8.6
22342,014636,-71.50243,-31.19395,36.87,8.5
22343,014637,-73.70963,-40.13858,33.0,8.7
22344,014638,-73.52766,-41.83663,46.09,8.9
22345,014639,-70.82149,-26.33472,27.55,8.7
22346,014640,-73.92205,-41.62646,31.0,8.7
22347,014641,-72.20083,-31.94699,15.01,8.7
22348,014642,-71.21624,-29.05816,36.91,8.7
22349,014643,-71.00086,-26.29129,21.5,8.7
22350,014644,-73.25993,-40.08808,50.22,8.8
22351,014645,-73.62279,-41.01215,37.91,8.7
22352,014646,-73.47732,-38.12428,29.78,8.8
22353,014647,-71.1368,-24.97208,17.95,8.6
22354,014648,-71.35824,-24.95037,11.0,8.7
22355,014650,-69.95224,-21.69094,45.55,8.6
22356,014651,-70.58691,-23.8971,28.32,8.7
22357,014652,-69.78006,-23.14033,52.64,8.6
22358,014654,-73.66221,-41.4834,38.78,8.8
22359,014655,-71.33603,-26.85956,15.75,8.8
22360,014656,-74.71843,-39.86351,9.9,8.7
22361,014657,-72.66818,-35.65353,32.96,8.6
22362,014658,-71.75894,-18.46709,18.99,8.9
22363,014659,-72.75797,-34.36132,14.84,8.8
22364,014660,-70.66608,-25.48081,31.92,8.6
22365,014661,-71.76642,-33.43266,30.36,8.5
22366,014662,-70.52388,-20.52789,28.27,8.7
22367,014663,-74.67267,-40.45616,11.73,8.9
22368,014664,-70.5639,-20.7082,26.05,8.6
22369,014665,-71.11272,-28.71869,36.84,8.6
22370,014666,-70.03763,-24.35074,48.76,8.7
22371,014667,-71.37,-19.06173,18.92,8.7
22372,014668,-70.3769,-25.11155,41.24,8.6
22373,014669,-73.48077,-37.19553,25.74,8.7
22374,014670,-72.48349,-31.46969,7.46,8.6
22375,014671,-74.13591,-39.19699,18.83,8.4
22376,014672,-70.86072,-20.5134,18.79,8.6
22377,014673,-73.89952,-41.89309,33.21,8.5
22378,014675,-70.36053,-20.52211,33.89,8.5
22379,014676,-71.48155,-29.9321,32.95,8.6
22380,014677,-70.43653,-27.21972,49.94,8.8
22381,014678,-72.67127,-37.37132,50.49,8.5
22382,014680,-74.14477,-36.36202,7.76,8.7
22383,014681,-71.27571,-28.87303,32.37,8.7
22384,014683,-73.94702,-37.57411,18.11,8.7
22385,014684,-72.85794,-37.44049,44.03,8.6
22386,014685,-71.85105,-27.74355,8.97,8.7
22387,014687,-71.46479,-19.51142,10.5,8.7
22388,014688,-72.84052,-37.27922,43.72,9.0
22389,014689,-72.72956,-37.61248,49.81,8.8
22390,014690,-70.67587,-22.29122,21.46,8.7
22391,014691,-71.89007,-18.09464,23.74,8.7
22392,014692,-70.51255,-21.07506,26.37,8.6
22393,014693,-73.4811,-36.79233,24.07,8.5
22394,014694,-73.62103,-43.15805,51.44,8.6
22395,014695,-73.94212,-43.91678,39.29,8.7
22396,014696,-72.03605,-31.57192,18.82,8.5
22397,014697,-72.45078,-33.63943,14.02,8.5
22398,014698,-72.56944,-34.7307,21.45,8.6
22399,014699,-72.2299,-34.59107,28.29,8.7
22400,014700,-73.57831,-41.10021,39.81,8.9
22401,014701,-70.1158,-21.59621,39.21,8.7
22402,014702,-71.68765,-18.32413,23.04,8.5
22403,014703,-71.08277,-27.80334,27.29,8.5
22404,014705,-71.68474,-31.65484,30.21,9.0
22405,014706,-72.41033,-30.85566,8.48,8.8
22406,014707,-71.72837,-34.02841,37.1,8.6
22407,014708,-72.20189,-34.74379,31.35,8.7
22408,014709,-71.95646,-32.4701,22.4,8.7
22409,014710,-71.30253,-28.76718,30.08,8.7
22410,014711,-70.76171,-21.37758,19.2,8.7
22411,014712,-73.41269,-37.94205,30.42,8.7
22412,014713,-71.35781,-29.25052,33.14,8.8
22413,014714,-72.64376,-34.10344,14.3,8.6
22414,014715,-71.5169,-27.7393,16.33,8.5
22415,014716,-74.1314,-41.85674,26.1,8.7
22416,014717,-71.96684,-30.07118,17.49,8.5
22417,014718,-72.42262,-31.01592,8.18,8.7
22418,014719,-70.57217,-23.01611,25.78,8.6
22419,014720,-71.76642,-33.43266,30.36,8.8
22420,014721,-70.07121,-23.32198,42.65,8.6
22421,014722,-71.28149,-25.34616,14.61,8.6
22422,014723,-70.35409,-23.21573,32.76,8.8
22423,014724,-71.35839,-32.29309,43.91,8.7
22424,014725,-73.90002,-38.66742,22.64,8.6
22425,014726,-73.41972,-35.60157,15.76,8.5
22426,014727,-73.60024,-40.3136,36.98,8.7
22427,014728,-71.38234,-24.63846,9.11,8.6
22428,014729,-70.60551,-19.74573,31.92,8.7
22429,014730,-71.26888,-27.0583,17.96,8.3
22430,014731,-71.10578,-28.35142,32.34,8.6
22431,014732,-70.4464,-26.67583,45.38,8.6
22432,014733,-70.58632,-27.26972,43.21,8.6
22433,014734,-70.75279,-23.39785,22.15,8.6
22434,014735,-73.57251,-39.80653,36.95,8.3
22435,014736,-71.15502,-32.46725,52.98,8.6
22436,014737,-70.73504,-27.34168,36.97,8.7
22437,014738,-71.73235,-19.16565,9.04,8.7
22438,014739,-73.51713,-39.46288,37.36,8.8
22439,014740,-71.79092,-18.29444,21.39,8.6
22440,014741,-72.94366,-36.07538,31.51,8.7
22441,014742,-71.84106,-18.92243,10.79,8.6
22442,014743,-73.10766,-36.86639,33.54,8.6
22443,014744,-73.01525,-37.94585,41.78,8.8
22444,014745,-72.47677,-33.27845,11.4,8.7
22445,014746,-70.82726,-25.3419,26.51,8.6
22446,014747,-70.31857,-23.85253,36.47,8.5
22447,014748,-70.28088,-20.25596,38.8,8.6
22448,014749,-73.96115,-39.20508,23.0,8.8
22449,014750,-73.9543,-40.41971,25.95,8.5
22450,014751,-72.48691,-34.36043,19.25,8.8
22451,014752,-73.97028,-42.24853,33.05,8.6
22452,014753,-71.13681,-22.38714,9.44,8.6
22453,014754,-71.25388,-24.26639,12.03,8.6
22454,014755,-71.02316,-25.21795,20.87,8.7
22455,014756,-71.67251,-29.57567,24.11,8.8
22456,014757,-73.57831,-41.10021,39.81,8.8
22457,014758,-74.5542,-41.90501,16.27,8.6
22458,014759,-73.91935,-38.41267,21.29,8.8
22459,014760,-71.16588,-26.38234,17.98,8.6
22460,014761,-74.22649,-43.03661,27.93,8.7
22461,014763,-71.05479,-28.99225,43.14,8.8
22462,014764,-71.29074,-29.84604,40.77,8.6
22463,014765,-70.34731,-25.53089,44.06,8.7
22464,014766,-71.20085,-33.35228,52.35,8.6
22465,014768,-70.0177,-22.09025,42.55,8.7
22466,014769,-72.45107,-36.57662,53.02,8.5
22467,014770,-72.18231,-33.87085,21.47,8.8
22468,014771,-73.21104,-37.01783,31.45,8.5
22469,014772,-71.51758,-29.83326,30.95,8.7
22470,014773,-71.39152,-19.64666,11.15,8.7
22471,014774,-74.00013,-35.96071,6.62,8.6
22472,014775,-70.50824,-23.40727,28.74,8.7
22473,014777,-69.7825,-21.9001,52.21,8.5
22474,014778,-73.61499,-42.10971,44.86,8.5
22475,014779,-73.15417,-35.46124,19.05,8.5
22476,014780,-71.86904,-29.39284,17.69,8.6
22477,014781,-73.32538,-37.98315,32.8,8.9
22478,014782,-71.16142,-24.30898,15.37,8.4
22479,014783,-74.18331,-39.64104,18.89,8.7
22480,014784,-73.42656,-36.42912,23.17,8.5
22481,014785,-71.93598,-31.92302,22.32,8.6
22482,014786,-72.10012,-30.63006,15.62,8.5
22483,014787,-70.48183,-23.89276,31.47,8.8
22484,014788,-70.92289,-21.59792,15.62,8.6
22485,014789,-71.81091,-29.9637,21.4,8.8
22486,014790,-73.07175,-39.03294,49.99,8.5
22487,014791,-72.91666,-36.17436,33.53,8.6
22488,014792,-71.87597,-33.47349,27.0,8.7
22489,014793,-71.54106,-18.25977,28.17,8.9
22490,014794,-70.35601,-20.68382,33.14,8.7
22491,014795,-73.66422,-39.61836,33.12,8.7
22492,014796,-70.60044,-21.41854,23.26,8.6
22493,014798,-72.38491,-35.40084,36.92,8.6
22494,014799,-70.22001,-22.9588,36.32,8.7
22495,014800,-70.3769,-25.11155,41.24,8.6
22496,014801,-70.3841,-22.88914,30.88,8.7
22497,014802,-69.80659,-21.64341,51.64,8.7
22498,014803,-74.09118,-36.86053,12.66,8.7
22499,014804,-70.34731,-25.53089,44.06,8.8
22500,014805,-71.37743,-24.48369,8.73,8.8
22501,014806,-71.80852,-29.27656,18.62,8.6
22502,014807,-74.38535,-43.23012,23.76,8.6
22503,014808,-70.18006,-23.99239,41.8,8.7
22504,014809,-74.94258,-42.71379,11.83,8.8
22505,014810,-70.38594,-24.32656,36.73,8.7
22506,014811,-72.23764,-29.81693,9.67,8.7
22507,014812,-71.16793,-23.39908,11.27,8.6
22508,014813,-71.06777,-21.45222,11.36,8.8
22509,014814,-72.07414,-32.27836,18.85,8.9
22510,014815,-73.363,-38.25925,33.47,8.6
22511,014816,-71.95175,-32.94687,22.99,8.7
22512,014817,-74.07794,-42.49607,30.84,8.8
22513,014818,-72.07868,-30.07691,14.59,8.5
22514,014819,-72.40105,-35.53115,38.8,8.5
22515,014820,-70.57217,-23.01611,25.78,8.6
22516,014821,-71.19758,-32.56002,50.99,8.5
22517,014822,-73.48408,-38.7591,33.52,8.8
22518,014823,-71.23727,-20.08556,11.62,8.5
22519,014824,-74.80633,-41.38543,11.48,8.7
22520,014825,-70.33697,-20.06158,38.35,8.7
22521,014826,-70.20815,-23.44838,38.39,8.7
22522,014827,-71.52287,-32.07408,37.03,8.6
22523,014828,-70.49856,-22.73347,27.09,8.8
22524,014829,-71.75894,-18.46709,18.99,8.7
22525,014830,-74.1656,-37.96514,14.96,8.5
22526,014831,-71.25595,-29.25867,37.47,8.5
22527,014832,-72.35501,-32.01688,11.33,8.8
22528,014833,-74.09118,-36.86053,12.66,8.4
22529,014834,-70.83436,-25.96743,26.42,8.6
22530,014836,-70.87894,-23.13028,18.51,8.8
22531,014837,-73.3938,-37.84822,30.42,8.4
22532,014839,-74.18145,-37.74153,14.0,8.6
22533,014840,-72.55349,-35.68544,36.88,8.5
22534,014841,-73.42656,-36.42912,23.17,8.6
22535,014842,-74.0528,-36.5202,11.23,8.6
22536,014843,-73.35043,-41.74103,52.29,8.7
22537,014844,-74.11794,-39.26745,19.44,8.5
22538,014845,-70.78041,-21.20661,18.91,8.6
22539,014846,-71.11743,-19.24083,22.62,8.7
22540,014847,-74.11776,-38.46736,17.36,8.5
22541,014848,-74.35344,-43.40011,24.98,8.6
22542,014849,-70.42214,-26.48967,45.21,8.7
22543,014850,-74.7621,-40.24714,10.11,8.7
22544,014851,-73.14875,-38.22581,39.56,8.7
22545,014852,-70.60349,-23.9904,28.25,8.4
22546,014853,-72.65893,-34.88965,21.45,8.7
22547,014854,-71.58733,-33.50586,37.23,8.6
22548,014855,-73.92673,-40.49554,26.81,8.7
22549,014856,-74.50346,-41.69873,16.67,8.6
22550,014857,-74.70104,-40.69368,11.58,8.7
22551,014859,-72.45009,-36.08181,46.77,8.7
22552,014860,-72.78913,-36.27677,38.46,8.6
22553,014861,-72.76451,-33.63526,8.0,8.7
22554,014862,-70.91651,-21.83339,16.02,8.7
22555,014863,-73.09895,-35.95638,26.08,8.5
22556,014864,-71.51893,-32.42369,37.33,8.6
22557,014865,-71.59114,-29.64525,27.11,8.8
22558,014866,-70.3336,-21.46617,31.44,8.6
22559,014867,-73.71997,-40.47446,33.1,8.7
22560,014868,-71.62937,-18.24648,26.22,8.6
22561,014869,-71.21062,-28.70062,32.71,8.6
22562,014870,-73.62024,-35.23067,7.91,8.7
22563,014872,-71.4033,-26.92998,14.42,8.6
22564,014873,-70.12514,-21.47767,39.04,8.6
22565,014874,-74.15546,-39.42388,19.0,8.8
22566,014875,-71.36679,-33.44828,45.77,8.5
22567,014876,-73.80789,-40.52909,30.43,8.9
22568,014877,-73.62923,-37.73089,24.65,8.5
22569,014878,-70.05051,-23.41205,43.7,8.5
22570,014879,-70.92605,-25.10992,23.42,8.4
22571,014880,-71.9937,-34.27978,31.22,8.8
22572,014881,-72.56059,-35.04225,25.9,8.5
22573,014882,-70.9628,-21.48052,14.57,8.8
22574,014883,-71.66798,-27.94149,14.19,8.5
22575,014884,-70.79221,-23.95626,22.99,8.7
22576,014885,-73.60145,-41.69061,42.29,8.4
22577,014886,-73.83037,-38.33307,22.84,8.7
22578,014887,-70.38594,-24.32656,36.73,8.9
22579,014889,-73.54001,-40.07245,38.85,8.6
22580,014890,-71.39812,-25.50167,11.13,8.6
22581,014891,-71.46355,-32.31679,39.51,8.5
22582,014892,-71.26419,-27.8838,22.26,8.8
22583,014893,-72.56059,-35.04225,25.9,8.6
22584,014894,-71.03354,-19.85663,18.89,8.6
22585,014895,-72.27966,-34.68065,28.11,8.6
22586,014896,-70.4736,-24.14515,32.97,8.6
22587,014897,-71.40282,-25.01843,9.43,8.7
22588,014899,-74.78515,-42.43758,13.58,8.5
22589,014900,-73.37259,-34.62429,7.17,8.6
22590,014901,-70.63182,-25.56232,33.27,8.7
22591,014902,-73.08718,-38.7417,46.17,8.9
22592,014903,-71.70681,-32.00538,29.82,8.6
22593,014904,-73.3633,-39.58054,43.68,8.6
22594,014905,-71.23691,-19.64132,15.9,8.6
22595,014906,-71.01308,-24.34721,19.09,8.5
22596,014907,-70.24644,-20.43481,38.76,8.7
22597,014908,-69.98907,-23.6015,46.59,8.7
22598,014909,-70.6017,-23.24738,25.63,8.7
22599,014910,-70.89132,-19.83417,22.51,8.4
22600,014911,-74.1375,-38.05798,15.81,8.9
22601,014912,-73.08098,-37.70752,38.15,8.5
22602,014913,-70.1269,-21.38902,39.15,8.6
22603,014914,-71.19172,-19.90089,14.95,8.7
22604,014917,-73.42656,-36.42912,23.17,8.7
22605,014919,-70.96853,-22.67849,15.5,8.5
22606,014920,-72.63826,-32.87205,6.36,8.6
22607,014921,-74.72158,-40.17664,10.56,8.8
22608,014922,-72.03688,-30.98964,17.71,8.8
22609,014923,-70.84812,-24.2585,22.75,8.8
22610,014924,-70.82136,-25.26024,26.64,8.8
22611,014925,-70.85663,-25.85119,25.62,8.7
22612,014926,-70.45082,-20.18583,33.1,8.4
22613,014927,-74.3881,-43.77363,24.31,8.7
22614,014928,-71.10673,-25.19466,18.84,8.6
22615,014929,-71.33603,-26.85956,15.75,8.7
22616,014930,-70.3901,-24.74422,38.91,8.8
22617,014931,-71.47454,-18.55154,23.66,8.7
22618,014932,-74.13347,-42.88003,30.62,8.6
22619,014934,-70.92926,-27.84006,33.33,8.7
22620,014935,-72.57367,-32.53481,6.91,8.6
22621,014936,-71.93713,-34.67479,39.11,8.6
22622,014937,-71.46355,-32.31679,39.51,8.6
22623,014938,-70.85908,-27.07352,30.04,8.6
22624,014939,-71.85105,-27.74355,8.97,8.9
22625,014940,-72.76437,-35.47105,27.37,8.7
22626,014941,-72.06935,-33.97174,25.4,8.5
22627,014942,-71.21366,-20.44739,9.03,8.6
22628,014943,-70.54573,-19.82475,33.15,8.6
22629,014944,-73.9671,-43.49293,38.18,8.7
22630,014945,-75.00723,-39.77526,5.32,8.7
22631,014946,-72.35501,-32.01688,11.33,8.7
22632,014947,-73.62024,-35.23067,7.91,8.5
22633,014948,-70.92782,-20.15861,19.17,8.4
22634,014949,-72.44076,-34.12213,18.07,8.5
22635,014950,-70.56862,-24.85377,33.44,8.9
22636,014951,-74.1653,-42.03566,25.98,8.7
22637,014952,-72.27324,-32.52642,13.97,8.6
22638,014953,-72.84052,-37.27922,43.72,8.6
22639,014954,-70.43233,-22.14175,28.03,8.7
22640,014955,-73.32232,-37.03927,28.69,8.5
22641,014956,-72.84109,-38.44416,52.27,8.6
22642,014957,-74.34237,-38.12155,11.97,8.7
22643,014958,-69.8213,-23.39533,51.83,8.6
22644,014959,-74.57869,-43.05659,18.39,8.8
22645,014961,-72.25345,-33.38864,16.65,8.5
22646,014962,-75.07017,-40.67349,6.34,8.5
22647,014963,-73.09895,-35.95638,26.08,8.6
22648,014964,-72.79944,-36.75509,42.24,8.6
22649,014965,-70.46732,-25.26347,38.59,8.7
22650,014966,-72.65506,-34.99074,22.9,8.8
22651,014967,-73.62185,-36.20265,17.48,8.8
22652,014968,-74.01054,-39.72826,23.33,8.6
22653,014969,-71.65859,-29.31583,22.95,8.6
22654,014970,-71.10578,-28.35142,32.34,8.6
22655,014971,-70.00463,-23.06939,44.26,8.7
22656,014972,-73.04611,-37.53515,38.29,8.5
22657,014973,-70.63687,-27.08959,39.45,8.5
22658,014974,-71.47475,-32.87911,39.42,8.9
22659,014975,-74.21971,-38.45666,15.25,8.6
22660,014976,-70.49856,-22.73347,27.09,8.6
22661,014977,-74.24773,-37.90795,13.13,8.7
22662,014978,-73.40157,-34.9869,10.18,8.7
22663,014979,-71.06167,-27.25991,24.12,8.7
22664,014980,-71.30799,-19.60405,14.25,8.6
22665,014981,-71.87597,-33.47349,27.0,8.5
22666,014982,-70.18171,-20.14247,43.66,8.7
22667,014983,-70.91454,-23.0432,17.54,8.6
22668,014984,-71.53665,-18.85872,18.08,8.7
22669,014985,-73.21975,-35.92753,23.1,8.7
22670,014986,-72.51494,-33.98417,15.55,8.6
22671,014987,-69.90521,-23.37661,48.76,8.4
22672,014988,-73.08098,-37.70752,38.15,8.6
22673,014989,-74.18926,-42.47344,27.22,8.6
22674,014990,-72.04398,-34.53337,33.18,8.7
22675,014991,-73.27159,-39.42406,46.13,8.8
22676,014992,-70.95014,-23.96038,19.17,8.5
22677,014993,-73.28247,-41.10545,51.13,8.5
22678,014994,-72.08128,-33.54151,21.64,8.8
22679,014995,-74.44866,-42.10279,19.19,8.7
22680,014996,-74.01368,-37.37115,16.28,8.9
22681,014997,-71.68474,-31.65484,30.21,8.5
22682,014998,-70.59849,-26.45923,37.02,8.7
22683,014999,-71.30253,-28.76718,30.08,8.7
22684,015000,-70.66764,-19.92548,28.15,8.7
22685,015001,-71.49683,-25.88236,8.68,8.9
22686,015002,-74.0884,-36.11399,6.33,8.6
22687,015003,-74.31695,-42.19365,22.71,8.7
22688,015004,-72.17543,-31.65306,15.3,8.6
22689,015006,-74.6758,-42.4438,15.3,8.5
22690,015007,-69.96383,-23.44022,46.88,8.5
22691,015008,-70.7108,-19.4804,31.52,8.8
22692,015009,-70.22483,-20.6091,38.44,8.7
22693,015010,-71.35713,-34.06923,52.67,8.6
22694,015011,-71.25742,-18.09559,41.7,8.7
22695,015012,-70.9905,-28.48837,38.8,8.5
22696,015013,-73.7495,-37.75207,22.27,8.5
22697,015014,-73.30868,-36.10866,23.05,8.5
22698,015015,-71.78789,-29.79787,21.45,8.6
22699,015016,-71.78876,-33.87361,33.14,8.8
22700,015017,-73.68133,-35.40118,7.89,8.5
22701,015018,-71.16659,-29.20489,40.83,8.6
22702,015019,-73.69817,-41.37862,36.93,8.5
22703,015020,-71.40985,-30.11926,37.01,8.7
22704,015021,-70.45729,-21.14628,27.93,8.5
22705,015022,-70.49306,-21.38595,26.38,8.7
22706,015023,-72.2835,-29.53287,7.2,8.5
22707,015024,-73.44512,-35.81928,17.44,8.5
22708,015025,-70.69164,-19.7296,29.27,8.6
22709,015026,-70.72842,-26.00247,30.25,8.8
22710,015027,-73.74659,-36.49921,17.34,8.9
22711,015028,-73.85203,-41.27228,31.39,8.8
22712,015029,-72.37851,-35.17105,33.0,8.6
22713,015030,-70.3336,-21.46617,31.44,8.4
22714,015033,-74.87765,-39.2312,5.4,8.7
22715,015034,-71.01118,-24.18499,18.52,8.6
22716,015035,-71.03175,-28.1145,32.24,8.6
22717,015036,-70.93499,-28.31882,38.82,8.8
22718,015037,-71.91759,-29.62352,17.33,8.8
22719,015038,-72.86595,-36.35398,37.01,8.9
22720,015039,-70.70836,-27.4396,39.02,8.6
22721,015040,-70.00705,-21.81309,43.17,8.8
22722,015041,-75.10257,-40.76236,6.02,8.8
22723,015042,-72.48079,-36.69219,53.02,8.6
22724,015043,-72.05636,-34.08996,27.05,8.7
22725,015044,-70.61059,-26.92151,39.43,8.8
22726,015045,-72.10708,-31.90682,17.42,8.5
22727,015046,-71.36679,-33.44828,45.77,8.9
22728,015047,-70.3841,-22.88914,30.88,8.4
22729,015048,-73.5474,-42.34087,49.37,8.7
22730,015049,-72.51494,-33.98417,15.55,8.7
22731,015050,-73.93763,-42.06872,33.04,8.7
22732,015052,-71.68474,-31.65484,30.21,8.6
22733,015053,-71.85627,-33.26598,26.63,8.7
22734,015054,-71.17507,-29.54861,43.81,8.6
22735,015055,-71.13099,-26.63817,19.19,8.6
22736,015056,-72.07414,-32.27836,18.85,8.9
22737,015057,-72.84537,-37.11844,42.72,8.6
22738,015058,-73.90976,-42.78531,38.32,8.6
22739,015059,-73.284,-39.52345,46.48,8.7
22740,015061,-73.36221,-39.97884,45.6,8.8
22741,015062,-72.47677,-33.27845,11.4,8.6
22742,015063,-73.54544,-40.39429,39.08,8.8
22743,015064,-73.90976,-42.78531,38.32,8.8
22744,015066,-70.87705,-24.45124,22.78,8.7
22745,015067,-70.18888,-22.78868,36.96,8.8
22746,015068,-74.01054,-39.72826,23.33,8.8
22747,015069,-71.51632,-32.80102,37.68,8.7
22748,015070,-74.089,-40.75344,23.07,8.8
22749,015071,-73.69662,-38.69761,27.52,8.5
22750,015072,-70.35601,-20.68382,33.14,8.5
22751,015073,-73.6769,-35.89683,13.31,8.7
22752,015074,-71.02221,-20.43706,15.24,8.6
22753,015075,-70.91454,-23.0432,17.54,8.6
22754,015076,-70.20205,-24.17832,42.06,8.6
22755,015077,-73.00188,-38.87343,50.79,8.7
22756,015078,-74.43533,-37.85723,9.15,8.6
22757,015079,-73.74659,-36.49921,17.34,8.8
22758,015080,-74.537,-42.06452,16.96,8.5
22759,015081,-72.01203,-31.21745,18.76,8.8
22760,015082,-71.05882,-19.38459,22.5,8.6
22761,015083,-73.63926,-37.90814,25.13,8.7
22762,015084,-70.98676,-21.04415,14.0,8.7
22763,015085,-71.95646,-32.4701,22.4,8.8
22764,015086,-73.99321,-38.19974,19.05,9.0
22765,015087,-71.43911,-28.02768,18.98,8.5
22766,015088,-74.55513,-42.15622,16.82,8.7
22767,015089,-72.26252,-34.06132,21.23,8.7
22768,015090,-72.55349,-35.68544,36.88,8.7
22769,015091,-71.3408,-26.49557,14.34,8.7
22770,015092,-73.50836,-39.72972,38.97,8.7
22771,015093,-73.45169,-35.07496,10.07,8.8
22772,015094,-74.6508,-40.60444,12.21,8.8
22773,015095,-74.46147,-38.41103,10.37,8.7
22774,015096,-71.53974,-33.15074,37.42,8.6
22775,015097,-71.42925,-19.78569,8.76,8.9
22776,015098,-71.5169,-27.7393,16.33,8.6
22777,015099,-71.20802,-23.10638,8.48,8.6
22778,015100,-71.06777,-21.45222,11.36,8.8
22779,015101,-72.30706,-33.73745,17.58,8.8
22780,015102,-73.14142,-37.07649,33.51,8.6
22781,015103,-70.79405,-25.78473,27.68,8.5
22782,015104,-74.39671,-39.84841,14.97,9.0
22783,015105,-73.7495,-37.75207,22.27,8.6
22784,015106,-70.82136,-25.26024,26.64,8.7
22785,015107,-71.78789,-29.79787,21.45,8.7
22786,015108,-71.93598,-31.92302,22.32,8.6
22787,015109,-70.93759,-20.7592,16.01,8.6
22788,015110,-72.25556,-29.98743,9.78,8.5
22789,015111,-70.35157,-26.69899,50.04,8.8
22790,015112,-71.36116,-31.13876,43.29,8.5
22791,015113,-71.72194,-30.10072,24.84,8.6
22792,015114,-73.75975,-39.17364,28.14,8.7
22793,015115,-71.38285,-27.24447,16.54,8.8
22794,015116,-70.34723,-21.29154,31.27,8.8
22795,015117,-70.5744,-19.67361,33.77,8.7
22796,015118,-73.72006,-41.81371,38.82,8.6
